id,name,email,contact,address,url,classification,jurisdiction__slug,tags,website_dump,other_names,parent__name,description,request_note
5773,Agentur für Arbeit Neunkirchen,neunkirchen@arbeitsagentur.de,"Tel.: 01801/555111 (Arbeitnehmer)
01801/664466 (Arbeitgeber)
Festnetzpreis 3,9 ct/min;
Mobilfunkpreis höchsten 42 ct/min
Fax: 06821/204343","Ringstraße 1
66538 Neunkirchen",http://www.arbeitsagentur.de/nn_16056/Navigation/Dienststellen/RD-RPS/Neunkirchen/Agentur/Agentur-Nav.html,arbeitsagentur,bund,,,,Bundesministerium für Arbeit und Soziales,,
255,Bundesagentur für Arbeit - Regionaldirektion Niedersachsen-Bremen,niedersachsen-bremen@arbeitsagentur.de,"Telefon: 
+49 511 9885-0
Fax: 
+49 511 9885-7777","Röpkestr. 3
30173 Hannover",http://www.arbeitsagentur.de,Obere Bundesbehörde,bund,"""Arbeit und Soziales""",,"Bundesagentur für Arbeit, Regionaldirektion Niedersachsen-Bremen, BA, Arbeitsvermittlung, Arbeitsagentur, Arbeitslosengeld, Jobvermittlung",Bundesministerium für Arbeit und Soziales,,Bundesministerium für Arbeit und Soziales
256,Bundesagentur für Arbeit - Regionaldirektion Nord,Nord@arbeitsagentur.de,"Projensdorfer Straße 82
24106 Kiel, Schleswig-Holstein
Deutschland
Postanschrift:
Postfach 30 07, 24029 Kiel
Telefon: 
+49 431 3395-0
Fax: 
+49 431 3395-9999
Nord@arbeitsagentur.de","Hauptadresse
Projensdorfer Straße 82
24106 Kiel, Schleswig-Holstein
Deutschland
Postanschrift:
Postfach 30 07, 24029 Kiel
Telefon: 
+49 431 3395-0
Fax: 
+49 431 3395-9999
Nord@arbeitsagentur.de",http://www.arbeitsagentur.de,Obere Bundesbehörde,bund,"""Arbeit und Soziales""",,"Bundesagentur für Arbeit, Regionaldirektion Nord, BA, Arbeitsvermittlung, Arbeitsagentur, Arbeitslosengeld, Jobvermittlung",Bundesministerium für Arbeit und Soziales,,Bundesministerium für Arbeit und Soziales
257,Bundesagentur für Arbeit - Regionaldirektion Nordrhein-Westfalen,Nordrhein-Westfalen@arbeitsagentur.de,"Josef-Gockeln-Straße 7
40474 Düsseldorf, Nordrhein-Westfalen
Deutschland
Postanschrift:
Postfach 10 10 40, 40001 Düsseldorf
Telefon: 
+49 211 4306-0
Fax: 
+49 211 4306-377
Nordrhein-Westfalen@arbeitsagentur.de","Hauptadresse
Josef-Gockeln-Straße 7
40474 Düsseldorf, Nordrhein-Westfalen
Deutschland
Postanschrift:
Postfach 10 10 40, 40001 Düsseldorf
Telefon: 
+49 211 4306-0
Fax: 
+49 211 4306-377
Nordrhein-Westfalen@arbeitsagentur.de",http://www.arbeitsagentur.de,Obere Bundesbehörde,bund,"""Arbeit und Soziales""",,"Bundesagentur für Arbeit, Regionaldirektion Nordrhein-Westfalen, BA, Arbeitsvermittlung, Arbeitsagentur, Arbeitslosengeld, Jobvermittlung",Bundesministerium für Arbeit und Soziales,,Bundesministerium für Arbeit und Soziales
11086,Agentur für Arbeit Nürnberg,nuernberg@arbeitsagentur.de,Tel:+49 (0)911 529-0 Fax:+49 (0)911 529-2999,Richard-Wagner-Platz 5 90443 Nürnberg,http://www.arbeitsagentur.de/web/content/73501,arbeitsagentur,bund,"""Arbeit und Soziales""",,,Bundesministerium für Arbeit und Soziales,,
522,Germany Trade and Invest – Gesellschaft für Außenwirtschaft und Standortmarketing mbH,office@gtai.com,"Standort Köln
Agrippastraße  87 - 93
50676 Köln, Nordrhein-Westfalen
Deutschland
Telefon: 
+49 221 2057-0
Fax: 
+49 221 2057-212
info@gtai.de","Sitz der Gesellschaft
Friedrichstraße 60
10117 Berlin, Berlin
Deutschland
Telefon: 
+49 30 200099-0
Fax: 
+49 30 200099-111
office@gtai.com",http://www.gtai.de,Andere,bund,Wirtschaft,,"Germany Trade and Invest GmbH, Außenwirtschaft, Außenwirtschaftsförderung",Bundesministerium für Arbeit und Soziales,,
11087,Agentur für Arbeit Passau,passau@arbeitsagentur.de,Tel:+49 (0)851 508-0 Fax:+49 (0)851 508-440,Innstr. 30 94032 Passau,http://www.arbeitsagentur.de/web/content/84701,,bund,"""Arbeit und Soziales""",,,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Landkreis Hochsauerlandkreis,post@hochsauerlandkreis.de,,"Steinstr. 27, 59872 Meschede",,jobcenter,nrw,"""Arbeit und Soziales""",Meschede,nrw,Bundesministerium für Arbeit und Soziales,,
6088,Jobcenter Saarlouis,poststelle.igb@lava.saarland.de,"Tel.: +49 6831 444-8000
Fax: +49 6831 444-8400","Bahnhofsallee 4f, 66740 Saarlouis",http://www.kreis-saarlouis.de/city_info/webaccessibility/index.cfm?region_id=389&waid=210&item_id=844314&oldrecord=58976&oldmodul=5&http://www.kreis-saarlouis.de/city_info/webaccessibility/index.cfm?r,jobcenter,saarland,"""Arbeit und Soziales""",Saarlouis,saarland,Bundesministerium für Arbeit und Soziales,,
69,Bundesinstitut für Risikobewertung,poststelle@bfr.bund.de,"Thielallee 88 - 92
14195 Berlin, Berlin
Deutschland
Postanschrift:
Postfach 33 00 13, 14191 Berlin
Telefon: 
+49 30 18412-0
Fax: 
+49 30 18412-4741
poststelle@bfr.bund.de



Nebenstelle
Diedersdorfer Weg 1
12277 Berlin, Berlin
Deutschland","Hauptadresse
Thielallee 88 - 92
14195 Berlin, Berlin
Deutschland
Postanschrift:
Postfach 33 00 13, 14191 Berlin
Telefon: 
+49 30 18412-0
Fax: 
+49 30 18412-4741
poststelle@bfr.bund.de",http://www.bfr.bund.de,Andere,bund,"Landwirtschaft, Verbraucherschutz",,"Bundesinstitut für Risikobewertung, BfR, Lebensmittelsicherheit, Verbraucherschutz",Bundesministerium für Arbeit und Soziales,,Bundesministerium für Ernährung und Landwirtschaft
135,Bundesversicherungsamt,poststelle@bvamt.bund.de,"Friedrich-Ebert-Allee  38
53113 Bonn, Nordrhein-Westfalen
Deutschland
Telefon: 
+49 228 619-0
Fax: 
+49 228 619-1870","Hauptadresse
Friedrich-Ebert-Allee  38
53113 Bonn, Nordrhein-Westfalen
Deutschland
Telefon: 
+49 228 619-0
Fax: 
+49 228 619-1870",http://www.bundesversicherungsamt.de,Obere Bundesbehörde,bund,"""Arbeit und Soziales""",,"Bundesversicherungsamt, BVA, Versicherungen, Sozialversicherungen",Bundesministerium für Arbeit und Soziales,,Bundesministerium für Arbeit und Soziales
,Jobcenter Landkreis Rheingau-Taunus-Kreis,pressestelle@rheingau-taunus.de,,"Heimbacher Straße 7
65307 Bad Schwalbach",,jobcenter,hessen,"""Arbeit und Soziales""",,,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Landkreis Schleswig-Flensburg,pressestelle@schleswig-flensburg.de,,"Flensburger Str. 7, 24837 Schleswig",,jobcenter,schleswig-holstein,"""Arbeit und Soziales""",Flensburg,Mecklenburg-Vorpommern/Schleswig-Holstein,Bundesministerium für Arbeit und Soziales,,
4331,Amt pro Arbeit Jobcenter Kreis Minden-Lübbecke (Option: KOMJOB),proarbeit@minden-luebbecke.de,Tel.: 0571 / 807-0,"Portastr. 13, 32423 Minden",,jobcenter,nrw,"""Arbeit und Soziales""",Herford,nrw,Bundesministerium für Arbeit und Soziales,,
7677,Amt proArbeit - Regionalteam Bad Oeynhausen,proarbeit-badoeynhausen@minden-luebbecke.de,"Telefon: +49 5731 30594-0
Telefax: +49 571 807-30865","Herforder Str. 47-51
32545 Bad Oeynhausen

",,Jobcenter,bund,"""Arbeit und Soziales""","""Arbeit und Soziales""",nrw,Bundesministerium für Arbeit und Soziales,,
11088,Agentur für Arbeit Regensburg,regensburg@arbeitsagentur.de,Tel:+49 (0)941 7808-0 Fax:+49 (0)941 7808-222,Galgenbergstraße 24 93053 Regensburg,http://www.arbeitsagentur.de/web/content/73901,arbeitsagentur,bund,"""Arbeit und Soziales""",,,Bundesministerium für Arbeit und Soziales,,
,Jobcenter Landkreis Emsland,renate.sievers@emsland.de,,"Ordeniederung 1, 49716 Meppen",,jobcenter,niedersachsen,"""Arbeit und Soziales""",Leer,Niedersachsen,Bundesministerium für Arbeit und Soziales,,
4278,Jobcenter Rhein-Berg,rhein-berg@jobcenter-ge.de,"Tel: 0 22 02 / 93 33 747
Fax: 0 22 02 / 93 33 702","Bensberger Str. 85
51465 Bergisch Gladbach
",http://www.jobcenter-rhein-berg.de/,Jobcenter,bund,"""Arbeit und Soziales""","""Arbeit und Soziales""",,Bundesministerium für Arbeit und Soziales,,
258,Bundesagentur für Arbeit - Regionaldirektion Rheinland-Pfalz-Saarland,rheinland-pfalz-saarland@arbeitsagentur.de,"Tel.: 0681 / 849-0
Fax: 0681 / 849-180","Eschberger Weg 68
66121 Saarbrücken",http://www.buergerdienste-saar.de/zfinder-saar-web/authorityread?bid=31379,Bundesagentur,bund,,,,Bundesministerium für Arbeit und Soziales,,Bundesministerium für Arbeit und Soziales
11089,Agentur für Arbeit Rosenheim,rosenheim@arbeitsagentur.de,Tel:+49 (0)8031 202-0 Fax:+49 (0)8031 202-400,Wittelsbacherstraße 57 83022 Rosenheim,http://www.arbeitsagentur.de/web/content/85501,arbeitsagentur,bund,"""Arbeit und Soziales""",,,Bundesministerium für Arbeit und Soziales,,
5774,Agentur für Arbeit Saarbrücken,saarbruecken@arbeitsagentur.de,"Tel.: 01801/555111 (Arbeitnehmer)
01801/664466 (Arbeitgeber)
Festnetzpreis 3,9 ct/min;
Mobilfunkpreis höchsten 42 ct/min
Fax: 0681/9449105000","Hafenstraße 18
66111 Saarbrücken",http://www.arbeitsagentur.de/nn_16384/Navigation/Dienststellen/RD-RPS/Saarbruecken/Agentur/Agentur-Nav.html,arbeitsagentur,bund,,,,Bundesministerium für Arbeit und Soziales,,
5775,Agentur für Arbeit Saarlouis,saarlouis@arbeitsagentur.de,"Tel.: 01801/555111 (Arbeitnehmer)
01801/664466 (Arbeitgeber)
Festnetzpreis 3,9 ct/min;
Mobilfunkpreis höchsten 42 ct/min
Fax: 06831/448399","Ludwigstraße 10
66740 Saarlouis",http://www.arbeitsagentur.de/nn_16484/Navigation/Dienststellen/RD-RPS/Saarlouis/Agentur/Agentur-Nav.html,arbeitsagentur,bund,,,,Bundesministerium für Arbeit und Soziales,,
259,Bundesagentur für Arbeit - Regionaldirektion Sachsen,Sachsen@arbeitsagentur.de,"Paracellsusstraße 12
09114 Chemnitz, Freistaat Sachsen
Deutschland
Postanschrift:
Postfach 41 10 31, 09022 Chemnitz
Telefon: 
+49 371 9118-0
Fax: 
+49 371 9118-697
Sachsen@arbeitsagentur.de","Hauptadresse
Paracellsusstraße 12
09114 Chemnitz, Freistaat Sachsen
Deutschland
Postanschrift:
Postfach 41 10 31, 09022 Chemnitz
Telefon: 
+49 371 9118-0
Fax: 
+49 371 9118-697
Sachsen@arbeitsagentur.de",http://www.arbeitsagentur.de,Obere Bundesbehörde,bund,"""Arbeit und Soziales""",,"Bundesagentur für Arbeit, Regionaldirektion Sachsen, BA, Arbeitsvermittlung, Arbeitsagentur, Arbeitslosengeld, Jobvermittlung",Bundesministerium für Arbeit und Soziales,,Bundesministerium für Arbeit und Soziales
260,Bundesagentur für Arbeit - Regionaldirektion Sachsen Anhalt Thüringen,Sachsen-Anhalt-Thueringen@arbeitsagentur.de,"Frau-von-Selmnitz-Straße 6
06110 Halle, Sachsen-Anhalt
Deutschland
Postanschrift:
Postfach 11 04 61, 06018 Halle
Telefon: 
+49 345 1332-0
Fax: 
+49 345 1332-555
Sachsen-Anhalt-Thueringen@arbeitsagentur.de","Hauptadresse
Frau-von-Selmnitz-Straße 6
06110 Halle, Sachsen-Anhalt
Deutschland
Postanschrift:
Postfach 11 04 61, 06018 Halle
Telefon: 
+49 345 1332-0
Fax: 
+49 345 1332-555
Sachsen-Anhalt-Thueringen@arbeitsagentur.de",http://www.arbeitsagentur.de,Obere Bundesbehörde,bund,"""Arbeit und Soziales""",,"Bundesagentur für Arbeit, Regionaldirektion Sachsen-Anhalt Thüringen, BA, Arbeitsvermittlung, Arbeitsagentur, Arbeitslosengeld, Jobvermittlung",Bundesministerium für Arbeit und Soziales,,Bundesministerium für Arbeit und Soziales
11090,Agentur für Arbeit Schwandorf,schwandorf@arbeitsagentur.de,Tel:+49 (0)9431 200-0 Fax:+49 (0)9431 200-299,Wackersdorfer Straße 4 92421 Schwandorf,http://www.arbeitsagentur.de/web/content/74301,arbeitsagentur,bund,"""Arbeit und Soziales""",,,Bundesministerium für Arbeit und Soziales,,
11091,Agentur für Arbeit Schweinfurt,schweinfurt@arbeitsagentur.de,Tel:+49 (0)9721 547-0 Fax:+49 (0)9721 547-498,Kornacherstraße 6 97421 Schweinfurt,http://www.arbeitsagentur.de/web/content/74701,arbeitsagentur,bund,"""Arbeit und Soziales""",,,Bundesministerium für Arbeit und Soziales,,
,Eigenbetrieb für Arbeit - Jobcenter Saalekreis,service@efa-sk.de,,,,jobcenter,sachsen-anhalt,"""Arbeit und Soziales""",,,Bundesministerium für Arbeit und Soziales,,
,Pro Arbeit - Kreis Offenbach (Kommunales Jobcenter),servicecenter@proarbeit-kreis-of.de,"Tel. 06074 / 81 80-12 40 
Fax 06074 / 81 80-89 30","Pro Arbeit – Kreis Offenbach – (AöR)
Kommunales Jobcenter
Werner-Hilpert-Straße 1
63128 Dietzenbach",,jobcenter,hessen,"""Arbeit und Soziales""",,,Bundesministerium für Arbeit und Soziales,,
4313,Sozialagentur Jobcenter Mühlheim an der Ruhr,sozialagentur-muelheim@stadt-mh.de,"Tel: 0208 / 455-2900
Fax: 0208 / 455-582900","Eppinghofer Str. 50, 45468 Mühlheim",,jobcenter,nrw,"""Arbeit und Soziales""",Oberhausen,nrw,Bundesministerium für Arbeit und Soziales,,
11958,Jobcenter Erlangen Stadt (kommunales Jobcenter),sozialamt@stadt.erlangen.de,Tel:+49 (0)9131 86-2249 Fax:+49 (0)9131 86-2123,Rathausplatz 1 91052 Erlangen,http://www.erlangen.de/desktopdefault.aspx/tabid-37/19_read-190/,Jobcenter,bayern,"""Arbeit und Soziales""","""Arbeit und Soziales""",,Bundesministerium für Arbeit und Soziales,,
4322,"Jobcenter Steinfurt, Landkreis",stark@kreis-steinfurt.de,"Tel: 02551 / 69 0
Fax: 02551 / 69 52 00","Tecklenburger Str. 10, 48565 Steinfurt",http://www.jobcenter-kreis-steinfurt.de/,jobcenter,nrw,"""Arbeit und Soziales""",Rheine,nrw,Bundesministerium für Arbeit und Soziales,,
7264,Agentur für Arbeit Staßfurt,stassfurt@arbeitsagentur.de,"Telefon: 03925 852-0, Fax: 03925 852-200","Bernburger Str. 26 , 39418 Staßfurt, Stadt - Staßfurt",http://www.arbeitsagentur.de,Behörde,bund,,,,Bundesministerium für Arbeit und Soziales,,
7265,Agentur für Arbeit Stendal,stendal@arbeitsagentur.de,"Telefon: 0 39 31 64 00, Fax: 0 39 31 64 06 66","Stadtseeallee 71 , 39576 Stendal, Hansestadt - Stendal",http://www.arbeitsagentur.de,Behörde,bund,,,,Bundesministerium für Arbeit und Soziales,,
5776,Agentur für Arbeit St. Ingbert,stingbert@arbeitsagentur.de,"Tel.: 01801/555111 (Arbeitnehmer)
01801/664466 (Arbeitgeber)
Festnetzpreis 3,9 ct/min;
Mobilfunkpreis höchsten 42 ct/min
Fax: 06894/921150","Hafenstraße 18
66111 Saarbrücken",http://www.arbeitsagentur.de/nn_16384/Partner/RD-RPS/Saarbruecken/55509-Geschaeftsstelle-St-Ingbert.html,arbeitsagentur,bund,,,,Bundesministerium für Arbeit und Soziales,,
5777,Agentur für Arbeit St. Wendel,stwendel@arbeitsagentur.de,"Tel.: 01801/555111 (Arbeitnehmer)
01801/664466 (Arbeitgeber)
Festnetzpreis 3,9 ct/min;
Mobilfunkpreis höchsten 42 ct/min
Fax: 06851/890942","Ringstraße 1
66538 Neunkirchen",http://www.arbeitsagentur.de/nn_16056/Partner/RD-RPS/Neunkirchen/53913-Geschaeftsstelle-StWendel.html,arbeitsagentur,bund,,,,Bundesministerium für Arbeit und Soziales,,
5778,Agentur für Arbeit Sulzbach,sulzbach@arbeitsagentur.de,"Tel.: 01801/555111 (Arbeitnehmer)
01801/664466 (Arbeitgeber)
Festnetzpreis 3,9 ct/min;
Mobilfunkpreis höchsten 42 ct/min
Fax: 06897/921150","Hafenstraße 18
66111 Saarbrücken",http://www.arbeitsagentur.de/nn_16384/Partner/RD-RPS/Saarbruecken/55513-Geschaeftsstelle-Sulzbach.html,arbeitsagentur,bund,,,,Bundesministerium für Arbeit und Soziales,,
4137,Jobcenter Oder-Spree,sybille.kuhrau@l-os.de,Tel: 03366 / 35-4599,"Breitscheidstraße 7
(Haus B, Eingang Rathenaustraße)
D - 15848 Beeskow",,Jobcenter,brandenburg,"""Arbeit und Soziales""","""Arbeit und Soziales""",,Bundesministerium für Arbeit und Soziales,,
11092,Agentur für Arbeit Traunstein,traunstein@arbeitsagentur.de,Tel:+49 (0)861 703-0 Fax:+49 (0)861 703-550,Chiemseestr. 35 83278 Traunstein,http://www.arbeitsagentur.de/web/content/85901,arbeitsagentur,bund,"""Arbeit und Soziales""",,,Bundesministerium für Arbeit und Soziales,,
5779,Agentur für Arbeit Völklingen,völklingen@arbeitsagentur.de,"Tel.: 01801/555111 (Arbeitnehmer)
01801/664466 (Arbeitgeber)
Festnetzpreis 3,9 ct/min;
Mobilfunkpreis höchsten 42 ct/min
Fax: 06898/5010150","Hafenstraße 18
66111 Saarbrücken",http://www.arbeitsagentur.de/nn_16384/Partner/RD-RPS/Saarbruecken/55517-Geschaeftsstelle-Voelklingen.html,arbeitsagentur,bund,,,,Bundesministerium für Arbeit und Soziales,,
5780,Agentur für Arbeit Wadern,wadern@arbeitsagentur.de,"Tel.: 01801/555111 (Arbeitnehmer)
01801/664466 (Arbeitgeber)
Festnetzpreis 3,9 ct/min;
Mobilfunkpreis höchsten 42 ct/min
Fax: 06871/900950","Ludwigstraße 10
66740 Saarlouis",http://www.arbeitsagentur.de/nn_16484/Partner/RD-RPS/Saarlouis/55913-Geschaeftsstelle-Wadern.html,arbeitsagentur,bund,,,,Bundesministerium für Arbeit und Soziales,,
11093,Agentur für Arbeit Weiden,weiden@arbeitsagentur.de,Tel:+49 (0)961 409-0 Fax:+49 (0)961 409-5578,Weigelstr. 24 92637 Weiden i.d.OPf.,http://www.arbeitsagentur.de/web/content/75101,arbeitsagentur,bund,"""Arbeit und Soziales""",,,Bundesministerium für Arbeit und Soziales,,
11094,Agentur für Arbeit Weilheim,weilheim@arbeitsagentur.de,Tel:+49 (0)881 991-0 Fax:+49 (0)881 991-146,Karwendelstraße 1 82362 Weilheim i.OB,http://www.arbeitsagentur.de/web/content/86301,arbeitsagentur,bund,"""Arbeit und Soziales""",,,Bundesministerium für Arbeit und Soziales,,
250,Bundesagentur für Arbeit,Zentrale@arbeitsagentur.de,"Regensburger Straße 104
90478 Nürnberg, Freistaat Bayern
Deutschland
Telefon: 
+49 911 179-0
Fax: 
+49 911 179-2123
Zentrale@arbeitsagentur.de","Hauptadresse
Regensburger Straße 104
90478 Nürnberg, Freistaat Bayern
Deutschland
Telefon: 
+49 911 179-0
Fax: 
+49 911 179-2123
Zentrale@arbeitsagentur.de",http://www.arbeitsagentur.de,arbeitsagentur,bund,"""Arbeit und Soziales""",,"Bundesagentur für Arbeit, BA, Arbeitsvermittlung, Arbeitsagentur, Arbeitslosengeld, Jobvermittlung",Bundesministerium für Arbeit und Soziales,,Bundesministerium für Arbeit und Soziales
,Leer Landkreis Zentrum für Arbeit,zfa-info@lkleer.de,,"Bergmannstr. 37, 26789 Leer",,jobcenter,niedersachsen,"""Arbeit und Soziales""",Leer,Niedersachsen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Berlin Mitte,Berlin-Mitte@arbeitsagentur.de,,"Charlottenstr. 90, 10969 Berlin",,arbeitsagentur,bund,"""Arbeit und Soziales""",,berlin,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Berlin Süd,Berlin-Sued@arbeitsagentur.de,,"Sonnenallee 282, 12057 Berlin",,arbeitsagentur,bund,"""Arbeit und Soziales""",,berlin,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Aachen – Düren,Aachen-Dueren@arbeitsagentur.de,,"Roermonder Str. 51, 52072 Aachen",,arbeitsagentur,bund,"""Arbeit und Soziales""",,nrw,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Aalen,Aalen@arbeitsagentur.de,,"Julius-Bausch-Str. 12, 73430 Aalen",,arbeitsagentur,bund,"""Arbeit und Soziales""",,baden-wurttemberg,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Ahlen – Münster,Ahlen-Muenster@arbeitsagentur.de,,"Martin-Luther-King-Weg 18-24, 48155 Münster",,arbeitsagentur,bund,"""Arbeit und Soziales""",,nrw,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Altenburg – Gera,Altenburg-Gera@arbeitsagentur.de,,"Reichsstr. 15, 07545 Gera",,arbeitsagentur,bund,"""Arbeit und Soziales""",,sachsen-anhalt/thueringen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Annaberg-Buchholz,Annaberg-Buchholz@arbeitsagentur.de,,"Paulus-Jenisius-Str. 43, 09456 Annaberg-Buchholz",,arbeitsagentur,bund,"""Arbeit und Soziales""",,sachsen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Ansbach – Weißenburg,Ansbach-Weissenburg@arbeitsagentur.de,,"Schalkhäuser Str. 40, 91522 Ansbach",,arbeitsagentur,bund,"""Arbeit und Soziales""",,bayern,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Bad Hersfeld – Fulda,Bad-Hersfeld-Fulda@arbeitsagentur.de,,"Rangstr. 4, 36037 Fulda",,arbeitsagentur,bund,"""Arbeit und Soziales""",,hessen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Bad Homburg,Bad-Homburg@arbeitsagentur.de,,"Ober-Eschbacher Str. 109, 61352 Bad Homburg",,arbeitsagentur,bund,"""Arbeit und Soziales""",,hessen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Bad Kreuznach,Bad-Kreuznach@arbeitsagentur.de,,"Bosenheimer Str. 16, 55543 Bad Kreuznach",,arbeitsagentur,bund,"""Arbeit und Soziales""",,rheinland-pfalz,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Bad Oldeslohe,Bad-Oldeslohe@arbeitsagentur.de,,"Berliner Ring 8 - 10, 23843 Bad Oldesloe",,arbeitsagentur,bund,"""Arbeit und Soziales""",,schleswig-holstein,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Balingen,Balingen@arbeitsagentur.de,,"Stingstr. 17, 72336 Balingen",,arbeitsagentur,bund,"""Arbeit und Soziales""",,baden-wurttemberg,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Bautzen,Bautzen@arbeitsagentur.de,,"Neusalzaer Str. 2, 02625 Bautzen",,arbeitsagentur,bund,"""Arbeit und Soziales""",,sachsen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Bergisch Gladbach,Bergisch-Gladbach@arbeitsagentur.de,,"Bensberger Str. 85, 51465 Bergisch Gladbach",,arbeitsagentur,bund,"""Arbeit und Soziales""",,nrw,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Berlin Nord,Berlin-Nord@arbeitsagentur.de,,"Königin-Elisabeth-Str. 49, 14059 Berlin",,arbeitsagentur,bund,"""Arbeit und Soziales""",,berlin,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Bernburg,Bernburg@arbeitsagentur.de,,"Kalistraße 11, 06406 Bernburg",,arbeitsagentur,bund,"""Arbeit und Soziales""",,sachsen-anhalt/thueringen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Bielefeld,Bielefeld@arbeitsagentur.de,,"Werner-Bock-Str. 8, 33602 Bielefeld",,arbeitsagentur,bund,"""Arbeit und Soziales""",,nrw,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Bochum,Bochum@arbeitsagentur.de,,"Universitätsstr. 66, 44789 Bochum",,arbeitsagentur,bund,"""Arbeit und Soziales""",,nrw,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Bonn,Bonn@arbeitsagentur.de,,"Villemombler Str. 101, 53123 Bonn",,arbeitsagentur,bund,"""Arbeit und Soziales""",,nrw,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Braunschweig – Goslar,Braunschweig-Goslar@arbeitsagentur.de,,"Cyriaksring 10, 38118 Braunschweig",,arbeitsagentur,bund,"""Arbeit und Soziales""",,niedersachsen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Brühl,Bruehl@arbeitsagentur.de,,"Wilhelm-Kamm-Str. 1, 50321 Brühl",,arbeitsagentur,bund,"""Arbeit und Soziales""",,nrw,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Celle,Celle@arbeitsagentur.de,,"Georg-Wilhelm-Str. 14, 29223 Celle",,arbeitsagentur,bund,"""Arbeit und Soziales""",,niedersachsen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Chemnitz,Chemnitz@arbeitsagentur.de,,"Heinrich-Lorenz-Str. 20, 09120 Chemnitz",,arbeitsagentur,bund,"""Arbeit und Soziales""",,sachsen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Coesfeld,Coesfeld@arbeitsagentur.de,,"Holtwicker Str. 1, 48653 Coesfeld",,arbeitsagentur,bund,"""Arbeit und Soziales""",,nrw,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Cottbus,Cottbus@arbeitsagentur.de,,"Bahnhofstr. 10, 03046 Cottbus",,arbeitsagentur,bund,"""Arbeit und Soziales""",,brandenburg,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Darmstadt,Darmstadt@arbeitsagentur.de,,"Groß Gerauer Weg 7, 64295 Darmstadt",,arbeitsagentur,bund,"""Arbeit und Soziales""",,hessen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Dessau – Roßlau – Wittenberg,Dessau-Rosslau-Wittenberg@arbeitsagentur.de,,"Seminarplatz 1, 06846 Dessau-Roßlau",,arbeitsagentur,bund,"""Arbeit und Soziales""",,sachsen-anhalt/thueringen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Detmold,Detmold@arbeitsagentur.de,,"Wittekindstr. 2, 32758 Detmold",,arbeitsagentur,bund,"""Arbeit und Soziales""",,nrw,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Dortmund,Dortmund@arbeitsagentur.de,,"Steinstr. 39, 44147 Dortmund",,arbeitsagentur,bund,"""Arbeit und Soziales""",,nrw,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Dresden,Dresden@arbeitsagentur.de,,"Budapester Str. 30, 01069 Dresden",,arbeitsagentur,bund,"""Arbeit und Soziales""",,sachsen,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Duisburg,Duisburg@arbeitsagentur.de,,"Wintgensstr. 29-33, 47058 Duisburg",,arbeitsagentur,bund,"""Arbeit und Soziales""",,nrw,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Düsseldorf,Duesseldorf@arbeitsagentur.de,,"Grafenberger Allee 300, 40237 Düsseldorf",,arbeitsagentur,bund,"""Arbeit und Soziales""",,nrw,Bundesministerium für Arbeit und Soziales,,
,Agentur für Arbeit Eberswalde,Eberswalde@arbeitsagentur.de,,"Bergerstr. 30, 16225 Eberswalde",,arbeitsagentur,bund,"""Arbeit und Soziales""",,brandenburg,Bundesministerium für Arbeit und Soziales,,
